neg,neu,pos
0.0,0.763333333333,0.236666666667
0.0106363636364,0.882272727273,0.107090909091
0.0,0.876,0.124
0.008125,0.75725,0.234625
0.0134,0.9222,0.0644
0.00615789473684,0.839368421053,0.154473684211
0.04925,0.691375,0.259375
0.015,0.858714285714,0.126285714286
0.0,0.93775,0.06225
0.015,0.813,0.172
0.0,0.955,0.045
0.00871428571429,0.747857142857,0.100571428571
0.0,0.973666666667,0.0263333333333
0.0,0.739,0.261
0.00533333333333,0.862222222222,0.132555555556
0.0227142857143,0.793285714286,0.184
0.0,0.9462,0.0538
0.0,0.933833333333,0.0661666666667
0.046,0.81,0.144
0.0435833333333,0.823083333333,0.13325
,,
0.0213333333333,0.947666666667,0.031
0.0485,0.818416666667,0.133083333333
0.0,0.811166666667,0.188833333333
0.0,0.7695,0.2305
0.00963636363636,0.805363636364,0.185090909091
0.0,1.0,0.0
0.0092,0.9208,0.07
0.014625,0.79575,0.189625
0.012,0.87975,0.10825
0.0,0.846666666667,0.153333333333
0.0146666666667,0.591666666667,0.393666666667
0.0815714285714,0.79,0.128571428571
0.0,0.9562,0.0438
0.0,1.0,0.0
0.0,0.88675,0.11325
0.00765625,0.9225625,0.06978125
0.059,0.833,0.108
0.0173333333333,0.933333333333,0.0493333333333
0.0,0.73575,0.26425
0.0,0.8218,0.1782
0.0341,0.849,0.1168
0.0,0.87175,0.12825
0.0,0.7685,0.2315
0.065375,0.864,0.070625
0.0,0.715333333333,0.284666666667
0.0518,0.7774,0.171
0.157333333333,0.763833333333,0.0788333333333
0.008,0.855833333333,0.136333333333
0.0391333333333,0.778666666667,0.1822
0.291,0.6585,0.0505
0.0,0.8955,0.1045
0.015375,0.95375,0.030875
0.0,0.858,0.142
0.0,1.0,0.0
0.0,0.502,0.498
0.0,0.89825,0.10175
0.0,0.827,0.173
0.1785,0.8215,0.0
0.00466666666667,0.827222222222,0.168111111111
0.0496666666667,0.950333333333,0.0
0.0,0.923,0.077
,,
0.071,0.707,0.222
0.0,0.811166666667,0.188833333333
0.0235,0.922,0.0545
0.0,0.963666666667,0.0363333333333
0.011375,0.65625,0.332375
0.007,0.849384615385,0.143615384615
0.0,0.899857142857,0.100142857143
0.0,0.662,0.338
0.0,0.87,0.13
0.021875,0.8709375,0.1071875
0.0526,0.8958,0.0516
0.036,0.8558,0.1084
0.039,0.855,0.106
0.0,0.8144,0.1856
0.0665,0.91675,0.01675
0.104777777778,0.717666666667,0.177555555556
0.0,0.807,0.193
0.0,0.87,0.13
0.0,0.947166666667,0.0528333333333
0.0375,0.932,0.0305
0.0,0.942285714286,0.0577142857143
0.0,1.0,0.0
0.1175,0.6305,0.2525
0.0,0.74,0.26
0.0,0.9405,0.0595
0.0224285714286,0.793857142857,0.183714285714
0.0,0.918,0.082
0.0,0.8202,0.1798
0.0,0.806,0.194
0.22475,0.639,0.1365
0.0,0.7455,0.2545
0.018,0.799666666667,0.182333333333
0.0,0.959,0.041
0.0,0.882,0.118
0.00370588235294,0.822294117647,0.174058823529
0.0276,0.8446,0.1276
0.0261666666667,0.780833333333,0.193
0.06925,0.47025,0.21075
0.074,0.612,0.313
0.017,0.932,0.051
0.027,0.886125,0.086875
0.062,0.8974,0.0406
0.032,0.903,0.065
0.0,1.0,0.0
0.0,0.933,0.067
0.0,0.887,0.113
0.00275,0.939,0.05825
0.0191666666667,0.980833333333,0.0
0.0,0.8114,0.1886
0.0,1.0,0.0
0.0,0.820833333333,0.179166666667
0.047,0.917,0.0361666666667
0.0216666666667,0.772166666667,0.206166666667
,,
,,
0.0,0.931,0.069
0.0,0.828666666667,0.171333333333
0.0,0.891636363636,0.108363636364
0.0,1.0,0.0
0.0743333333333,0.77625,0.149416666667
0.0,0.9018,0.0982
0.0,0.849,0.151
0.024,0.902,0.074
0.0429090909091,0.777181818182,0.179909090909
0.018,0.868,0.1135
,,
0.0553333333333,0.7985,0.146
0.121166666667,0.771166666667,0.107666666667
0.0386363636364,0.806909090909,0.154454545455
0.0,0.73525,0.26475
0.0,0.8285,0.1715
0.0,1.0,0.0
0.0497142857143,0.665857142857,0.284428571429
0.00433333333333,0.929333333333,0.0663333333333
0.019,0.857,0.124
,,
0.0,1.0,0.0
0.0,0.886285714286,0.113714285714
0.0,0.8438,0.1562
,,
0.0,0.9065,0.0935
0.028625,0.873875,0.0975
0.007,0.857833333333,0.135166666667
0.0,0.93075,0.06925
0.0,0.8885,0.1115
0.0,0.750666666667,0.249333333333
0.182,0.818,0.0
0.0,0.894,0.106
0.0,0.892142857143,0.107857142857
0.0095,0.83575,0.15475
0.0198333333333,0.857833333333,0.122333333333
0.0,0.708,0.292
,,
0.0206,0.8312,0.1482
0.05,0.8334,0.1166
,,
0.0,0.911,0.089
0.0,0.918294117647,0.0817058823529
0.0298333333333,0.822916666667,0.14725
0.0,0.9384,0.0616
0.0,1.0,0.0
0.140375,0.6795,0.180125
0.0,0.7365,0.2635
0.00725,0.95325,0.0395
0.0,0.849,0.151
0.025,0.86,0.114
0.0,0.857,0.143
0.0075,0.83325,0.15925
0.0,1.0,0.0
0.239,0.761,0.0
0.0245,0.7535,0.222
0.065,0.775,0.16
0.0,0.7545,0.2455
0.0117058823529,0.936882352941,0.0514117647059
0.0,0.968,0.032
0.0146,0.8102,0.1752
0.02,0.8215,0.1585
,,
0.0,0.929166666667,0.0708333333333
0.0364,0.8948,0.0688
0.00416666666667,0.686833333333,0.309
0.0,0.780375,0.219625
0.0,0.791666666667,0.208333333333
0.01425,0.73625,0.2495
0.0,1.0,0.0
0.031,0.805,0.164
0.0,0.794142857143,0.205857142857
0.0821666666667,0.785666666667,0.132166666667
0.0,0.727,0.273
0.0,0.759166666667,0.240833333333
0.0,0.909,0.091
0.0506,0.7808,0.1688
0.0748333333333,0.785333333333,0.139833333333
0.0398333333333,0.864166666667,0.096
,,
0.0,0.742916666667,0.257083333333
0.0,0.726833333333,0.273166666667
0.0318888888889,0.82,0.148111111111
0.0248571428571,0.869571428571,0.105571428571
0.0,0.7765,0.2235
0.0,0.84525,0.15475
0.0,0.80175,0.19825
0.0,0.881,0.119
0.0974615384615,0.800692307692,0.101846153846
0.0525,0.861,0.08625
0.0,0.894,0.106
0.0,0.799666666667,0.200333333333
0.0215,0.85425,0.124
0.0,0.83425,0.16575
0.0,0.828,0.172
0.0685,0.881,0.0505
0.0,0.864666666667,0.135333333333
0.03525,0.83675,0.128
0.0502,0.7944,0.1554
0.0175555555556,0.803333333333,0.179111111111
0.0,0.894142857143,0.105857142857
0.067,0.883166666667,0.0498333333333
0.017,0.928,0.055
0.0,0.813375,0.186625
0.2212,0.7642,0.0146
0.0181428571429,0.871285714286,0.110571428571
0.0,1.0,0.0
0.0,0.969,0.031
0.0,0.861,0.139
,,
0.019625,0.889875,0.0905
0.0,0.9348,0.0652
0.261333333333,0.702333333333,0.0366666666667
,,
0.0145,0.884375,0.101125
0.0,0.84375,0.15625
0.0,0.76425,0.23575
0.0336,0.8626,0.1038
0.0,1.0,0.0
0.0,0.920333333333,0.0796666666667
0.0,0.934666666667,0.0653333333333
0.0052,0.901,0.0938
0.0638333333333,0.779,0.157166666667
0.0556666666667,0.847333333333,0.0963333333333
0.0,0.969,0.031
0.0,0.894,0.106
0.0,0.839571428571,0.160428571429
0.009,0.9012,0.0898
0.0,0.913,0.087
0.0605,0.826166666667,0.113333333333
0.0691,0.7888,0.142
0.0406666666667,0.928333333333,0.031
0.0,0.902333333333,0.0976666666667
0.0,0.952,0.048
0.0,0.8085,0.1915
,,
0.0,0.927,0.073
0.0,1.0,0.0
0.0,0.864,0.136
0.0,0.909,0.091
0.0,0.8818,0.1182
0.01325,0.83675,0.15025
0.0,0.83975,0.16025
0.0,0.82,0.18
0.104,0.871,0.025
0.0,0.774714285714,0.225285714286
0.0,0.67,0.33
,,
0.0,0.965,0.035
0.0133333333333,0.900333333333,0.0863333333333
0.09225,0.8275,0.08025
0.0,0.66825,0.08175
0.037,0.893,0.07
0.0,0.8025,0.1975
0.0,0.894,0.106
0.01625,0.87075,0.11275
0.014625,0.873625,0.1116875
0.0303333333333,0.788166666667,0.1815
0.1175,0.832333333333,0.0501666666667
0.0531666666667,0.773333333333,0.1735
0.0,0.904,0.096
0.0,1.0,0.0
0.0,0.9215,0.0785
0.0,0.711666666667,0.288333333333
0.0495,0.839333333333,0.111333333333
0.0,0.819818181818,0.180181818182
0.0096,0.85,0.1402
0.0,0.927,0.073
0.0,0.8132,0.1868
0.0475,0.86675,0.08575
0.024125,0.906,0.069875
0.0,0.9452,0.055
0.1035,0.781,0.1155
0.0,0.927,0.073
0.0,0.722666666667,0.277333333333
0.0,0.7385,0.2615
0.010625,0.858375,0.131125
0.0306666666667,0.8915,0.0776666666667
0.034,0.83125,0.13475
0.0144,0.8374,0.1482
0.0,0.901,0.099
0.0762142857143,0.8385,0.0853571428571
0.0,0.7845,0.2155
,,
0.0,0.763,0.237
0.0,0.8144,0.1856
0.032,0.64825,0.31975
0.023,0.8205,0.1565
0.0325714285714,0.890571428571,0.077
0.0,0.832142857143,0.167857142857
0.0,0.954333333333,0.0458333333333
0.0,0.85,0.15
0.0,0.6585,0.3415
0.0149,0.8835,0.1016
0.0,0.878,0.122
0.05,0.745,0.205
0.0,0.852833333333,0.147166666667
0.0,0.899857142857,0.100142857143
0.0,0.71775,0.28225
0.0098,0.82,0.1704
0.0,0.9406,0.0594
0.0273333333333,0.890666666667,0.082
0.0,0.93,0.07
,,
0.034,0.873,0.093
0.0838,0.8128,0.1035
0.0,0.86125,0.13875
0.1065,0.8165,0.0765
0.0,0.843,0.157
0.0326666666667,0.938333333333,0.029
0.0,1.0,0.0
0.0,0.935875,0.064125
0.0,0.884,0.116
0.0306666666667,0.766666666667,0.202666666667
0.08925,0.721625,0.064125
0.0,0.80925,0.19075
0.0,0.962571428571,0.0374285714286
0.008,0.909,0.083
0.01125,0.950625,0.038125
0.0,1.0,0.0
0.0117,0.9114,0.0769
0.0495,0.82025,0.13025
0.0358888888889,0.869444444444,0.0946666666667
0.0,0.9539,0.0461
0.0,0.678,0.322
0.0,0.89575,0.10425
0.0174,0.8937,0.0889
0.013,0.923,0.0645
0.0,0.909,0.091
0.03,0.8275,0.14275
0.0,1.0,0.0
0.0,0.95,0.05
0.0,0.917,0.083
0.0,0.797,0.203
0.0,0.834,0.166
0.014,0.83,0.156
0.107857142857,0.807428571429,0.0847142857143
0.0,0.8475,0.1525
0.0,0.764142857143,0.235857142857
0.0426666666667,0.836,0.121333333333
0.0,0.84075,0.15925
0.012,0.8934,0.0946
0.10675,0.746,0.14725
0.0204117647059,0.869176470588,0.110411764706
0.0432941176471,0.819,0.137705882353
0.0113333333333,0.757333333333,0.231333333333
0.064,0.647,0.2885
0.0,0.8365,0.1635
0.0,0.841,0.159
0.0,0.78575,0.21425
,,
0.0323333333333,0.774666666667,0.192666666667
0.017,0.906714285714,0.0761428571429
0.0228333333333,0.870666666667,0.1065
0.0285555555556,0.643666666667,0.327777777778
0.0,0.8332,0.1668
0.0,0.893333333333,0.106666666667
0.0,0.84525,0.15475
0.0,0.891,0.109
0.021,0.954,0.025
0.0,0.767,0.233
0.021,0.842,0.137
0.0,1.0,0.0
0.118,0.647,0.235
0.023,0.8148,0.1622
0.0,0.817333333333,0.182666666667
0.0,0.812,0.188
0.0,0.895142857143,0.104857142857
0.028,0.861,0.111
0.00422222222222,0.724444444444,0.160222222222
0.0,0.935,0.065
0.013,0.905333333333,0.0816666666667
0.0,0.8332,0.1668
0.02425,0.753,0.22275
0.036,0.8825,0.0815
0.05,0.745,0.205
0.0495,0.83275,0.11775
,,
0.0,0.8626,0.1374
0.0,0.839,0.161
0.0,0.881666666667,0.118333333333
0.0251666666667,0.807666666667,0.167166666667
,,
0.0,1.0,0.0
0.034,0.7974,0.1686
0.0637142857143,0.87,0.0662857142857
0.0,0.839,0.161
0.0,0.8705,0.1295
0.0168571428571,0.811714285714,0.171285714286
0.047,0.908,0.045
0.0448333333333,0.8535,0.101833333333
0.0,1.0,0.0
0.014,0.936571428571,0.0494285714286
0.058125,0.856375,0.085625
0.154571428571,0.729285714286,0.116142857143
0.0,0.87175,0.12825
0.0,1.0,0.0
0.0,0.748,0.252
0.0552857142857,0.816285714286,0.128428571429
0.0,0.883,0.117
0.014625,0.93725,0.048125
0.089,0.7965,0.115
0.0,1.0,0.0
0.0,0.971,0.029
0.0,0.786428571429,0.213571428571
0.0,0.906,0.094
0.0,0.943,0.057
0.0,0.6745,0.3255
0.024,0.6372,0.339
0.0,0.904,0.096
0.0,0.963,0.037
0.027,0.8255,0.1475
0.023,0.7472,0.2298
0.042,0.821,0.137
0.004,0.4015,0.0945
0.0,0.9205,0.0795
0.00466666666667,0.936,0.0593333333333
0.1408,0.7364,0.1228
0.024,0.752666666667,0.223333333333
0.0067,0.8706,0.1227
0.14,0.7225,0.1375
0.0135,0.735333333333,0.251
0.0273333333333,0.899666666667,0.073
0.0,0.892666666667,0.107333333333
0.079,0.921,0.0
0.0075,0.70425,0.28825
0.0,0.818,0.182
0.0,0.8935,0.1065
0.0,0.88525,0.11475
0.135,0.782666666667,0.0823333333333
0.01925,0.591,0.38975
0.018,0.8395,0.1425
0.0,0.81575,0.18425
0.02625,0.8331875,0.1405
0.0,1.0,0.0
0.0,0.937,0.063
0.008,0.8105,0.181
0.0,0.673333333333,0.326666666667
0.0,0.967,0.033
0.0463333333333,0.482,0.138666666667
,,
0.0,0.952,0.048
0.08,0.728,0.1925
0.0,0.9285,0.0715
0.0256666666667,0.895,0.0793333333333
0.0,1.0,0.0
0.0,0.728777777778,0.271222222222
0.1846,0.7816,0.0338
,,
0.0,0.84975,0.15025
0.0471428571429,0.739428571429,0.213285714286
0.0,0.9325,0.0675
0.0,0.939333333333,0.0606666666667
0.0,0.842,0.158
0.0,1.0,0.0
0.0,0.907333333333,0.0926666666667
0.0,0.858,0.142
0.105142857143,0.659857142857,0.235
0.0,0.9325,0.0675
0.0,0.929,0.071
0.0,0.9056,0.0944
0.109333333333,0.8485,0.0421666666667
0.0,0.766,0.234
0.043625,0.7240625,0.2323125
0.0,0.777142857143,0.08
0.038,0.80775,0.15425
0.0,0.895,0.105
0.0,0.872,0.128
0.014,0.88,0.106
0.0,0.863333333333,0.136666666667
0.0,0.631,0.369
,,
0.0,0.918125,0.081875
0.0,0.945333333333,0.0546666666667
0.0,0.757333333333,0.242666666667
,,
0.0857777777778,0.796666666667,0.117555555556
0.028,0.849,0.123
0.04875,0.92225,0.029
0.0,0.76625,0.23375
0.0148571428571,0.855142857143,0.13
0.0345714285714,0.754142857143,0.211285714286
0.0564166666667,0.864166666667,0.0794166666667
0.0,0.884166666667,0.115833333333
0.0143333333333,0.886333333333,0.0996666666667
,,
0.0866,0.7072,0.2062
0.011,0.8585,0.1305
,,
0.0394,0.8316,0.129
0.00975,0.91625,0.074
0.0302857142857,0.942857142857,0.0268571428571
0.0325,0.814666666667,0.152833333333
0.0,0.7138,0.2862
0.035,0.818,0.147
0.0,0.8525,0.1475
0.0,0.844166666667,0.155833333333
0.0536666666667,0.931333333333,0.015
0.0,0.692857142857,0.307142857143
,,
0.00161111111111,0.931722222222,0.0666666666667
0.044,0.8885,0.0675
0.0,0.8665,0.1335
0.0395,0.9095,0.05075
0.0267857142857,0.753071428571,0.220142857143
,,
0.05475,0.861125,0.084125
,,
0.005375,0.92175,0.072875
0.0,1.0,0.0
0.0,0.9402,0.0598
0.00833333333333,0.841,0.150666666667
0.0,0.855888888889,0.144111111111
0.0,0.883375,0.116625
0.0,0.892666666667,0.107333333333
0.0195,0.801,0.1795
,,
0.0306666666667,0.893333333333,0.076
0.07125,0.73325,0.1955
0.0965,0.767,0.1365
0.0,0.9304,0.0696
0.0,0.799,0.201
0.0,0.9016,0.0984
0.00888888888889,0.830555555556,0.160555555556
0.0101111111111,0.878222222222,0.111666666667
0.0,0.8065,0.1935
0.0,0.714,0.286
0.0,0.809666666667,0.0792222222222
0.0,0.847666666667,0.152333333333
0.032,0.919,0.049
0.0354285714286,0.917857142857,0.0465714285714
0.0,0.969727272727,0.0302727272727
0.043,0.839,0.119
0.0,0.749666666667,0.250333333333
0.0,1.0,0.0
0.0,0.953,0.047
0.0,0.73075,0.26925
0.0,0.856571428571,0.143428571429
0.0,0.727,0.273
0.344,0.6565,0.0
0.02275,0.8745,0.10275
0.0238888888889,0.928444444444,0.0476666666667
0.0,0.809333333333,0.190666666667
0.0,0.5725,0.4275
0.0,0.82525,0.17475
0.0268571428571,0.870428571429,0.102714285714
0.0221428571429,0.846428571429,0.131428571429
0.0,0.717,0.283
0.0164,0.7628,0.2206
0.0,0.909,0.091
0.0,0.793,0.207
0.0,0.936,0.064
0.0,0.9085,0.0915
0.05625,0.916875,0.026875
0.0,0.946,0.054
0.0,1.0,0.0
0.0101111111111,0.908111111111,0.0817777777778
0.0,0.9094,0.0906
0.033,0.888,0.079
0.045,0.8002,0.1548
,,
0.0,0.849555555556,0.150444444444
0.0792857142857,0.920714285714,0.0
0.0,0.364,0.636
0.0,0.951,0.049
,,
0.0,0.8788,0.1212
,,
0.0,0.774857142857,0.225142857143
0.0,0.959,0.041
0.0,0.737,0.063
0.0,0.7856,0.2144
0.0,0.9675,0.0325
0.0,0.8584,0.1416
0.00816666666667,0.848611111111,0.143222222222
0.0232631578947,0.834315789474,0.142473684211
0.0,0.7875,0.2125
0.0,0.929888888889,0.0701111111111
0.0,0.954333333333,0.0458333333333
0.0,0.8361,0.1639
0.0,1.0,0.0
0.034,0.903714285714,0.0621428571429
0.00633333333333,0.913,0.0806666666667
0.0,0.7865,0.2135
0.0,0.91,0.09
0.0,0.954666666667,0.0453333333333
0.0,0.815333333333,0.184666666667
0.0,0.791,0.209
0.014,0.8965,0.0895
0.0192,0.5108,0.47
0.0,0.83125,0.16875
0.0,0.755,0.245
0.0276363636364,0.844181818182,0.128181818182
0.005,0.8852,0.1099
0.0263333333333,0.706666666667,0.267
0.0,0.871,0.129
0.0,0.871333333333,0.128666666667
0.0136666666667,0.889083333333,0.0971666666667
0.012,0.925333333333,0.0626666666667
0.00657142857143,0.893,0.100285714286
0.0,0.813666666667,0.186333333333
0.0,0.817666666667,0.182333333333
0.0147,0.865,0.1203
0.06775,0.841,0.09125
0.083,0.855333333333,0.0616666666667
0.0,0.945833333333,0.0541666666667
0.0,0.9117,0.0883
0.0446666666667,0.848,0.107666666667
0.0,1.0,0.0
0.0,0.920333333333,0.0796666666667
0.05375,0.828,0.11825
0.0,0.951444444444,0.0485555555556
0.0,0.913,0.087
0.0,0.878,0.122
0.0,0.8266,0.1734
0.0,0.90125,0.09875
0.0451333333333,0.840533333333,0.114333333333
0.0,0.811,0.189
0.0,0.958,0.042
0.031,0.548,0.421
0.0,1.0,0.0
0.0,0.898333333333,0.101666666667
0.0,0.844,0.156
,,
0.0,0.95,0.05
0.0,0.8315,0.1685
0.0,0.8115,0.1885
0.0,0.714875,0.285125
0.0188571428571,0.922857142857,0.0582857142857
0.0,0.83,0.17
0.0,1.0,0.0
0.0426666666667,0.957333333333,0.0
0.0,0.737833333333,0.262166666667
0.0,0.887666666667,0.112333333333
0.0,0.942,0.058
0.0405,0.636,0.3235
0.0,1.0,0.0
0.0,0.6745,0.3255
0.0,0.8995,0.1005
0.0,0.859,0.141
0.03,0.933,0.037
0.059,0.833,0.108
0.1112,0.6802,0.2086
,,
0.0065,0.786,0.2075
0.0274285714286,0.863857142857,0.108714285714
0.0085,0.819,0.173
0.072,0.6665,0.2615
0.0,1.0,0.0
0.024,0.764571428571,0.211428571429
0.0,0.905833333333,0.0941666666667
0.0,0.828125,0.171875
0.0,0.7325,0.2675
0.0,0.9,0.1
0.0538333333333,0.6525,0.293666666667
0.0578888888889,0.758222222222,0.183777777778
0.0711,0.807,0.1219
0.0383333333333,0.885666666667,0.076
0.0,0.794,0.206
0.007,0.843166666667,0.15
0.0,0.849111111111,0.150888888889
0.0,0.766666666667,0.233333333333
0.0,0.8385,0.1615
0.08925,0.854375,0.056375
0.0,0.8545,0.1455
0.0,0.942,0.058
0.0757142857143,0.781,0.143428571429
0.07825,0.792375,0.129375
0.0554444444444,0.860333333333,0.0842222222222
0.0075,0.8425,0.15
0.0,0.8791,0.1209
0.00714285714286,0.974857142857,0.018
0.0193333333333,0.889666666667,0.091
0.0,0.537,0.463
0.0,0.883,0.117
0.0216666666667,0.905,0.0733333333333
0.0846,0.805,0.1106
0.0,0.971909090909,0.0280909090909
0.0,0.8268,0.1732
,,
0.0,1.0,0.0
0.027,0.768857142857,0.204142857143
0.0,1.0,0.0
0.0,0.768,0.232
0.0216,0.8574,0.121
0.0236,0.8008,0.1756
,,
,,
0.0,0.775833333333,0.224166666667
0.0536666666667,0.809166666667,0.137
0.0,0.8885,0.1115
0.0,0.939,0.061
0.0,0.914,0.086
0.0,0.9135,0.0865
0.0,0.744666666667,0.255333333333
0.0341428571429,0.887,0.0788571428571
0.0,0.910444444444,0.0895555555556
0.0,0.870714285714,0.129285714286
0.019,0.809214285714,0.171785714286
0.0,0.944,0.056
0.0,0.845,0.155
0.0255,0.8825,0.092
0.00666666666667,0.878666666667,0.114666666667
0.0118888888889,0.822888888889,0.165222222222
0.0,0.886,0.114
0.0665,0.77075,0.16275
0.0226666666667,0.841444444444,0.135888888889
0.0,0.922,0.078
0.0,0.7402,0.2598
0.0,0.7545,0.2455
0.022,0.858,0.12
