neg,neu,pos
0.0,0.85025,0.14975
0.0,0.781285714286,0.218714285714
0.0192222222222,0.822777777778,0.158
0.0145,0.743,0.2425
0.0618571428571,0.891,0.0471428571429
0.0,0.853,0.147
0.0,0.909,0.091
0.0,0.97025,0.02975
0.0,1.0,0.0
,,
0.0,1.0,0.0
0.014,0.916,0.07
0.024,0.914,0.062
0.017,0.77625,0.2065
0.0055,0.92275,0.0715
0.0,0.847666666667,0.152333333333
0.0,0.811,0.189
0.1536875,0.6979375,0.148375
0.0,0.942666666667,0.0573333333333
0.0,0.956,0.044
0.0,0.721,0.279
0.0335,0.917,0.04925
0.0166,0.8382,0.1452
0.0,0.942,0.058
0.0,0.5846,0.4154
0.0305,0.86325,0.10625
,,
0.0,0.9545,0.0455
0.0,0.959,0.041
0.0531428571429,0.723928571429,0.222928571429
,,
0.0,0.743333333333,0.256666666667
0.0,0.788,0.212
0.0,0.797,0.203
0.0,0.798,0.202
0.0,1.0,0.0
0.028,0.938,0.034
0.0,0.868,0.132
0.0,0.914,0.086
0.02575,0.8915,0.08275
0.0,0.5988,0.2012
0.0233333333333,0.875166666667,0.1015
0.0153333333333,0.778444444444,0.206222222222
0.0,0.854571428571,0.145428571429
0.061625,0.82975,0.108625
0.064,0.647,0.2885
0.0397142857143,0.861571428571,0.0987142857143
0.0322,0.876,0.0918
0.0,0.9005,0.0995
,,
0.0,0.735166666667,0.264833333333
,,
0.0,0.851333333333,0.148666666667
,,
0.0034,0.8884,0.1084
0.0,0.808,0.192
0.0265,0.8715,0.102
0.0106,0.8832,0.1062
0.0,0.7138,0.2862
0.0,0.801,0.199
0.0,0.971,0.029
0.013,0.738,0.249
0.0327777777778,0.852,0.115333333333
0.0215,0.798,0.1805
0.0164285714286,0.852428571429,0.131142857143
0.124,0.85125,0.02475
0.012625,0.688125,0.29925
0.0098,0.8548,0.1354
,,
0.0121428571429,0.855714285714,0.132285714286
0.0131818181818,0.797818181818,0.189090909091
0.020875,0.750875,0.228375
0.0221,0.764533333333,0.213366666667
,,
,,
0.0291111111111,0.784222222222,0.186666666667
0.0375,0.932,0.0305
0.0,0.845,0.155
0.0,0.964,0.036
0.0,0.935,0.065
0.128785714286,0.727642857143,0.143642857143
0.0,0.901857142857,0.0982857142857
0.125833333333,0.745166666667,0.129
0.0024,0.9016,0.0958
0.0,0.914142857143,0.0858571428571
0.0,0.7925,0.2075
0.0745,0.823833333333,0.101666666667
0.0,0.887,0.113
0.232333333333,0.696,0.0716666666667
0.0,0.909166666667,0.0908333333333
0.116571428571,0.728428571429,0.155
0.0,0.86,0.14
0.0226,0.8222,0.1552
0.0,0.8448,0.1552
0.0,0.906,0.094
0.0,1.0,0.0
0.0195714285714,0.915571428571,0.0648571428571
0.0161818181818,0.752454545455,0.231363636364
0.0,0.640428571429,0.359571428571
0.0243333333333,0.826,0.149666666667
0.027,0.928666666667,0.0443333333333
0.01575,0.76175,0.2225
0.0,0.8652,0.1348
0.0,0.870333333333,0.129666666667
0.0,0.8788,0.1212
0.061,0.859142857143,0.0798571428571
0.01,0.825444444444,0.164555555556
0.059,0.739,0.201
0.02925,0.83075,0.14
0.1272,0.7688,0.104
0.045,0.397,0.224666666667
0.0,0.741333333333,0.258666666667
0.0236666666667,0.943,0.0333333333333
,,
0.0595454545455,0.818545454545,0.121909090909
0.064,0.862833333333,0.0731666666667
,,
0.0,0.8765,0.1235
0.0225,0.820833333333,0.156666666667
0.0,0.8814,0.1186
0.0,0.85,0.15
0.0,0.9016,0.0984
0.0,0.815666666667,0.184333333333
0.0,0.8905,0.1095
0.01125,0.785,0.20375
0.1785,0.70125,0.12025
0.0,0.951,0.049
0.0,0.905,0.095
0.0,0.722,0.278
0.0,0.8202,0.1798
0.0105454545455,0.915818181818,0.0736363636364
0.0,0.875428571429,0.124571428571
0.0267777777778,0.891888888889,0.0813333333333
0.026,0.7885,0.18525
0.0,0.9435,0.0565
0.0,0.9365,0.0635
0.0,0.650666666667,0.349333333333
0.0,0.9432,0.0568
0.0906666666667,0.880555555556,0.0287777777778
0.0,0.8868,0.1132
0.160538461538,0.671846153846,0.167615384615
0.0,0.782,0.218
0.0,1.0,0.0
0.0,0.807,0.193
,,
0.014,0.818142857143,0.167857142857
0.0,0.814,0.186
0.0,1.0,0.0
0.0,0.793333333333,0.206666666667
0.0,0.877333333333,0.122666666667
0.0,0.812,0.188
0.0315,0.91525,0.05325
0.009,0.7245,0.266
0.115142857143,0.772428571429,0.112571428571
0.0,0.8836,0.1164
0.24775,0.54075,0.2115
0.0,0.825222222222,0.174777777778
,,
0.0,0.827875,0.172125
0.0,0.89225,0.10775
0.0334615384615,0.900461538462,0.0660769230769
0.0603333333333,0.861,0.0785
0.0,0.714,0.286
0.0,0.831,0.169
0.02,0.93775,0.04225
0.0,1.0,0.0
0.0,0.8788,0.1212
0.0,0.97,0.03
,,
0.014625,0.90125,0.084125
0.0,0.8885,0.1115
0.0,0.899857142857,0.100142857143
0.0106363636364,0.851363636364,0.138
0.144375,0.822375,0.033375
,,
0.0,0.913666666667,0.0863333333333
0.028,0.87,0.102
0.0164,0.9276,0.0558
0.0,0.763,0.237
0.00764285714286,0.830642857143,0.161714285714
0.0,0.85725,0.14275
0.0075,0.7905,0.202
0.0138,0.8578,0.1286
0.0,0.881,0.119
0.0754444444444,0.852666666667,0.0718888888889
0.0998333333333,0.808166666667,0.0918333333333
,,
0.0413333333333,0.740333333333,0.218333333333
0.033,0.7765,0.1905
0.0252307692308,0.822538461538,0.152230769231
0.0,0.8426,0.1574
0.0,0.815,0.185
0.0,0.894,0.106
0.01775,0.9535,0.02875
0.0114444444444,0.792222222222,0.196222222222
0.0,0.896,0.104
0.0345,0.83,0.1355
0.00378571428571,0.937357142857,0.0588571428571
0.0,0.873052631579,0.126947368421
0.0116,0.8566,0.1318
0.143666666667,0.784666666667,0.0718333333333
,,
0.036,0.8895,0.0745
0.0,0.977,0.023
0.13825,0.74525,0.1165
0.0685,0.80075,0.13075
,,
0.0,0.916,0.084
0.0422,0.8828,0.075
,,
0.036,0.865,0.1
0.0,0.867307692308,0.132692307692
0.0,0.904666666667,0.0953333333333
0.0,0.954333333333,0.0458333333333
0.0,0.901333333333,0.0986666666667
0.0,0.777,0.223
0.0,0.799,0.201
0.0,0.897,0.103
0.0,0.8958,0.1042
0.0096,0.8788,0.1116
0.0,1.0,0.0
,,
0.0271666666667,0.927333333333,0.0455
0.008,0.893666666667,0.0983333333333
,,
0.0342857142857,0.699285714286,0.123571428571
0.0,0.802333333333,0.197666666667
0.0,1.0,0.0
0.0649090909091,0.915545454545,0.0195454545455
0.0198333333333,0.866,0.114166666667
0.0425714285714,0.844428571429,0.113
0.0,0.983666666667,0.0163333333333
0.09175,0.864,0.04425
0.0133333333333,0.773666666667,0.213
0.024,0.535,0.442
0.0362857142857,0.900428571429,0.0632857142857
0.0161764705882,0.921647058824,0.0621764705882
0.0115555555556,0.877888888889,0.110555555556
0.0,1.0,0.0
,,
0.0,0.894,0.106
0.0649090909091,0.786090909091,0.149
,,
0.05975,0.86675,0.0735
0.0,0.8014,0.1986
0.0,0.722,0.278
0.0,0.873666666667,0.126333333333
0.0,0.918333333333,0.0816666666667
0.016,0.878,0.106
0.0,0.820142857143,0.179857142857
0.0318571428571,0.786,0.182
0.0,0.967333333333,0.0326666666667
0.0,1.0,0.0
0.0,1.0,0.0
0.0574,0.8692,0.0734
0.0,0.620666666667,0.379333333333
0.0275,0.867375,0.10525
0.0,0.874333333333,0.125666666667
0.039,0.815,0.146
0.0,0.888,0.112
,,
0.022,0.853333333333,0.124666666667
0.0,0.5545,0.4455
0.0,0.593333333333,0.0733333333333
0.0241666666667,0.846333333333,0.129333333333
0.0124,0.5036,0.0842
0.0,0.769,0.231
0.0166666666667,0.983333333333,0.0
,,
0.0078,0.9672,0.025
0.013,0.714666666667,0.272333333333
0.036,0.825,0.139
0.0,0.8405,0.1595
0.027125,0.920875,0.052
0.00814285714286,0.882571428571,0.109285714286
,,
0.0,0.782857142857,0.217142857143
0.0,0.8425,0.1575
0.0,0.88,0.12
0.0886666666667,0.846333333333,0.065
0.019375,0.752375,0.2285
0.0,0.942,0.058
0.0,0.937,0.063
,,
0.0075,0.65125,0.09125
0.0,0.89,0.11
0.032,0.592,0.377
0.051375,0.7785,0.170125
0.0167142857143,0.945571428571,0.0377142857143
0.0,0.5925,0.4075
0.0341666666667,0.738333333333,0.0608333333333
0.00766666666667,0.938666666667,0.0535
0.0,0.864,0.136
0.0,0.62775,0.37225
0.0299230769231,0.859846153846,0.110230769231
0.0,0.878,0.122
0.0,0.7695,0.1055
,,
0.0457692307692,0.834769230769,0.119538461538
0.0,0.8709,0.1291
0.0,0.93,0.07
0.0715,0.861,0.0675
0.0982857142857,0.82,0.0818571428571
0.0,0.875,0.125
0.0,0.9218,0.0782
0.0,0.811,0.189
0.0,0.94,0.06
0.0,0.6708,0.3292
0.0,0.847666666667,0.152333333333
0.0,0.9785,0.0215
0.0,0.874142857143,0.125857142857
0.0,1.0,0.0
0.0,0.7305,0.102833333333
0.0,0.8285,0.1715
0.0,0.9104,0.0896
0.040125,0.893375,0.066625
0.03,0.8358,0.1342
0.148533333333,0.782066666667,0.0694
0.00916666666667,0.850166666667,0.140666666667
0.04175,0.775,0.18325
0.0,0.689181818182,0.310818181818
0.0757142857143,0.790285714286,0.134
,,
0.0,0.647333333333,0.352666666667
0.0,0.7935,0.2065
0.0,0.871,0.129
0.0,0.9385,0.0615
0.0,0.85,0.15
0.0311666666667,0.830166666667,0.138666666667
0.0,0.827,0.173
0.0345,0.8975,0.0675
0.0256,0.8078,0.1666
0.0,0.7892,0.2108
0.0,0.846333333333,0.153666666667
0.0,1.0,0.0
0.0,0.918,0.082
0.0204,0.7312,0.0486
0.0,0.90775,0.09225
0.062,0.702,0.2358
0.0,0.84725,0.15275
0.0,0.86575,0.13425
0.0745833333333,0.852666666667,0.07275
0.108714285714,0.767285714286,0.124
0.0793333333333,0.858833333333,0.0618333333333
0.035,0.85225,0.11275
0.0,0.937333333333,0.0626666666667
0.0,0.888333333333,0.111666666667
0.0,0.786,0.214
0.0,0.7852,0.2148
0.105,0.754,0.141
0.0251428571429,0.928428571429,0.0464285714286
0.0,0.88125,0.11875
0.09425,0.8,0.10575
0.0,0.750333333333,0.249666666667
0.0,0.8885,0.1115
0.009,0.7412,0.2496
0.0,0.855,0.145
0.0114166666667,0.904416666667,0.0841666666667
0.0,1.0,0.0
0.0,0.921,0.079
0.0,0.880833333333,0.119166666667
0.0286666666667,0.908833333333,0.0625
0.0,0.847,0.153
0.1595,0.7875,0.0525
0.0,0.506666666667,0.493333333333
0.0,0.87575,0.12425
0.0,0.8232,0.1768
0.105571428571,0.766571428571,0.127857142857
0.0,0.883,0.117
,,
0.03375,0.661,0.30525
0.0184,0.8812,0.1004
0.0821666666667,0.787416666667,0.130416666667
0.1428,0.7992,0.058
0.0,0.817666666667,0.182333333333
0.0625,0.83525,0.10225
0.0225,0.933,0.044
0.0,1.0,0.0
0.0,0.937,0.063
0.0,0.925,0.075
0.0,0.864,0.136
0.018,0.944,0.038
,,
,,
0.0,0.8082,0.1918
0.031125,0.890625,0.07825
0.0,0.875833333333,0.124166666667
0.035,0.965,0.0
0.0407777777778,0.803111111111,0.156055555556
0.0,0.714222222222,0.285777777778
0.0291666666667,0.885,0.0858333333333
0.0301666666667,0.864166666667,0.105666666667
0.0,0.873428571429,0.126571428571
0.0,0.882,0.118
0.0,0.755333333333,0.244666666667
0.0,1.0,0.0
0.0578947368421,0.702052631579,0.187421052632
0.0,0.916,0.084
0.0232857142857,0.901428571429,0.0752857142857
0.0,0.6644,0.3356
0.0,0.8375,0.1625
0.112,0.749,0.139
0.0236666666667,0.909666666667,0.0666666666667
0.0081,0.8031,0.0888
0.0114545454545,0.904363636364,0.0841818181818
0.0,0.79775,0.20225
0.00845454545455,0.826818181818,0.164818181818
0.0,0.8085,0.1915
0.0155,0.885928571429,0.0985714285714
0.0,0.867,0.133
0.0,0.906285714286,0.0937142857143
,,
0.0540909090909,0.842181818182,0.103727272727
0.0,0.87825,0.12175
0.08,0.86625,0.05375
0.0134,0.900133333333,0.0864666666667
0.0,0.911666666667,0.0883333333333
0.0,0.796,0.204
0.02,0.932666666667,0.0473333333333
0.0,0.809333333333,0.190666666667
,,
0.01575,0.74075,0.2435
0.0466666666667,0.862,0.0913333333333
0.0118333333333,0.715833333333,0.272166666667
0.0,0.6958,0.3042
0.03025,0.85075,0.119
0.0315,0.778,0.1905
0.0,0.946,0.054
0.0,0.831375,0.168625
,,
0.0,0.811125,0.188875
0.0,0.897,0.103
0.0723333333333,0.903,0.0246666666667
0.0,0.7942,0.2058
0.024,0.659,0.317
0.0,0.827714285714,0.172285714286
0.0,0.958666666667,0.0413333333333
0.0,0.8795,0.1205
0.0303333333333,0.935333333333,0.0343333333333
0.013,0.771,0.216
0.0,0.785,0.215
0.0,0.877,0.123
0.0164,0.7532,0.2304
0.1065,0.8165,0.0765
0.0,0.9292,0.0708
0.0154166666667,0.834583333333,0.15
0.0,0.764333333333,0.235666666667
0.0,0.859571428571,0.140428571429
0.03,0.94075,0.02925
0.0,0.744416666667,0.255583333333
0.0105333333333,0.8322,0.157266666667
0.0434,0.821,0.1356
0.0,0.898666666667,0.101333333333
0.0,0.5388,0.4612
0.0865,0.8175,0.096
,,
0.0705,0.917,0.0125
0.109,0.844666666667,0.0461666666667
0.0,0.694833333333,0.305166666667
0.0,0.69,0.31
0.0,0.802285714286,0.197714285714
0.0,0.73,0.27
0.0448571428571,0.856571428571,0.0985714285714
0.0536666666667,0.788666666667,0.157666666667
0.0105714285714,0.821428571429,0.168
0.0,0.8925,0.1075
0.0,0.853,0.147
0.0521428571429,0.789,0.158857142857
0.0,0.879692307692,0.120307692308
0.0,0.7725,0.2275
0.0164285714286,0.745428571429,0.238142857143
0.0,0.756,0.244
0.0,0.95675,0.04325
0.0,0.8048,0.1952
0.0,0.79875,0.20125
0.0127,0.7872,0.2001
0.00825,0.78175,0.21
0.0,0.8052,0.1948
0.0,1.0,0.0
0.017,0.8752,0.1076
0.0,0.917,0.083
0.0,0.948571428571,0.0514285714286
0.013,0.8164,0.1704
0.046,0.848,0.106
0.0,0.802,0.198
0.0,0.819666666667,0.180333333333
0.0,0.78425,0.21575
0.0025,0.9,0.0975
0.0,0.717,0.283
0.0,1.0,0.0
,,
0.0,0.8415,0.1585
0.0256666666667,0.878333333333,0.096
0.0,0.96,0.04
0.0,0.877,0.123
0.0,0.727,0.106333333333
0.0163,0.8377,0.1459
0.0356,0.6392,0.3252
0.0178333333333,0.892583333333,0.0895833333333
0.018,0.891285714286,0.0908571428571
0.0,0.93825,0.06175
0.0,0.657666666667,0.342333333333
0.0645,0.744,0.1915
0.0,0.8875,0.1125
0.0,0.617,0.383
0.228666666667,0.703666666667,0.0676666666667
0.0151428571429,0.782714285714,0.202285714286
0.0174285714286,0.704285714286,0.278285714286
0.0,0.738,0.262
0.0181428571429,0.902571428571,0.0792857142857
0.0,0.909,0.091
0.0,0.845666666667,0.154333333333
0.0,0.816666666667,0.183333333333
0.0,0.83,0.17
0.0,0.84975,0.15025
0.117,0.726,0.157
0.125,0.72,0.155
0.0326,0.812,0.1554
0.071,0.707,0.222
0.0,0.965,0.035
0.0,0.8445,0.1555
0.0,0.9,0.1
0.0092,0.9208,0.07
0.0,0.82725,0.17275
0.0,0.8822,0.1178
0.0,1.0,0.0
0.0,0.909666666667,0.0903333333333
0.0,0.86375,0.13625
0.0,1.0,0.0
0.0,0.88,0.12
0.0,0.953,0.047
0.00633333333333,0.9355,0.0583333333333
0.1595,0.7875,0.0525
0.0085,0.870833333333,0.120666666667
0.0318571428571,0.758714285714,0.209428571429
0.0,1.0,0.0
0.0646666666667,0.878111111111,0.0572222222222
0.0,0.7537,0.2463
0.0,0.776,0.224
0.0,0.798,0.202
0.014,0.686777777778,0.299222222222
0.0266666666667,0.973333333333,0.0
0.017,0.7965,0.1865
0.00733333333333,0.790333333333,0.202333333333
0.0165925925926,0.84437037037,0.139037037037
0.0,0.923666666667,0.0763333333333
0.013,0.537833333333,0.449333333333
0.0445,0.9555,0.0
0.00428571428571,0.905857142857,0.0898571428571
0.0,0.855428571429,0.144571428571
0.0,0.864666666667,0.135333333333
0.0,0.910333333333,0.0896666666667
0.090875,0.77125,0.137875
0.0422,0.865,0.0928
0.0256666666667,0.758,0.216666666667
0.0,1.0,0.0
0.018,0.9185,0.0635
0.0,0.9374,0.0626
0.0,0.96625,0.03375
0.0,0.7808,0.2192
0.0,0.960857142857,0.0392857142857
0.125,0.804333333333,0.0706666666667
0.02175,0.8605,0.11775
0.0,0.75,0.25
0.01225,0.92225,0.0655
0.0092,0.9392,0.0516
0.0,0.784,0.216
0.0,0.84,0.16
0.013,0.764555555556,0.222333333333
0.0,0.8675,0.1325
0.0,0.7882,0.2118
0.0,0.9195,0.0805
0.0,0.419666666667,0.247
,,
0.0,0.755,0.245
0.0,0.833,0.167
0.0,1.0,0.0
0.0,0.858,0.142
,,
0.0,1.0,0.0
0.0133333333333,0.837888888889,0.148777777778
,,
0.08925,0.747,0.16375
0.0,0.921333333333,0.0786666666667
0.0,0.80475,0.19525
0.0,0.659,0.341
0.0212,0.8808,0.098
0.0522,0.822,0.126
0.0,0.90775,0.09225
0.0,0.9,0.1
0.0,0.272,0.228
0.0,1.0,0.0
0.0,0.856714285714,0.143285714286
0.0245,0.768833333333,0.206666666667
0.0,0.862,0.138
0.0,0.7525,0.2475
0.0,0.776714285714,0.223285714286
0.0,0.97,0.03
0.0,0.674,0.326
0.0,1.0,0.0
,,
0.0,0.858,0.142
0.0053,0.7707,0.224
0.0,0.808,0.192
0.0,0.9462,0.0538
,,
0.0,0.7725,0.2275
0.01375,0.7025,0.2835
0.0,0.864,0.136
0.00633333333333,0.913,0.0806666666667
0.032,0.652,0.316
0.0,0.644166666667,0.355833333333
0.036,0.885,0.08
0.0306666666667,0.806,0.163333333333
0.0,1.0,0.0
0.0,0.936,0.064
,,
0.0,0.829888888889,0.170111111111
0.0,1.0,0.0
0.0170434782609,0.853739130435,0.129260869565
0.0,0.759,0.241
0.0,0.8935,0.1065
0.0305,0.902666666667,0.0668333333333
0.0616666666667,0.7345,0.203833333333
0.0,1.0,0.0
0.03225,0.763,0.20475
0.0,0.898875,0.101125
0.0,0.878833333333,0.121166666667
0.0,0.938333333333,0.0616666666667
0.0,0.8798,0.1202
0.0,1.0,0.0
0.0,0.971833333333,0.0281666666667
0.0,1.0,0.0
0.0086,0.9518,0.0396
0.0789166666667,0.748083333333,0.173
0.0,0.755,0.245
0.0143333333333,0.881933333333,0.103733333333
0.2515,0.7485,0.0
0.0,0.720375,0.279625
0.0,0.850333333333,0.149666666667
0.0,0.934,0.066
,,
0.0,0.9335,0.0665
0.0,1.0,0.0
0.1175,0.845833333333,0.0366666666667
0.01,0.90225,0.08775
0.0,0.7525,0.2475
0.0292,0.8834,0.0874
0.0,0.853,0.147
0.0,0.93,0.07
